"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2008-08-10","2008-08-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2008-08-24","2008-08-30","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2008-09-21","2008-09-27","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2008-09-28","2008-10-04","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2010-04-04","2010-04-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2012-07-22","2012-07-28","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2012-09-02","2012-09-08","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2013-08-11","2013-08-17","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2013-09-29","2013-10-05","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CALIFORNIA","US-CA","NA","NA","2017-09-10","2017-09-16","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2006-07-30","2006-08-05","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2006-08-06","2006-08-12","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","15"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2007-07-29","2007-08-04","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2007-08-12","2007-08-18","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2007-09-02","2007-09-08","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2017-08-13","2017-08-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2017-08-27","2017-09-02","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2017-09-03","2017-09-09","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","IDAHO","US-ID","NA","NA","2017-11-05","2017-11-11","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","NORTH CAROLINA","US-NC","NA","NA","2010-04-04","2010-04-10","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","11"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","PENNSYLVANIA","US-PA","NA","NA","2007-09-16","2007-09-22","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","SOUTH DAKOTA","US-SD","NA","NA","2014-07-13","2014-07-19","0","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-08-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-09-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-09-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-09-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-09-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-10-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-10-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-10-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-10-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-10-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-11-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-11-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-11-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-12-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-12-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-12-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-12-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2005-01-02","2005-12-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","6"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-08-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-08-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-09-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-09-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-09-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-09-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","7"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-09-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-10-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-10-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-10-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","8"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-10-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","9"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-11-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","9"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","WISCONSIN","US-WI","NA","NA","2006-01-01","2006-11-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","9"
